tanggal,t_index,periode,tahun,bulan,inflasi_yoy_persen,nilai_tukar_usd_idr;;;;;;;
2020-01-01,1,2020-01,2020,Januari,2.68,13739.57;;;;;;;
2020-02-01,2,2020-02,2020,Februari,2.98,13776.15;;;;;;;
2020-03-01,3,2020-03,2020,Maret,2.96,15253.27;;;;;;;
2020-04-01,4,2020-04,2020,April,2.67,15884.41;;;;;;;
2020-05-01,5,2020-05,2020,Mei,2.19,14911.33;;;;;;;
2020-06-01,6,2020-06,2020,Juni,1.96,14220.36;;;;;;;
2020-07-01,7,2020-07,2020,Juli,1.54,14585.48;;;;;;;
2020-08-01,8,2020-08,2020,Agustus,1.32,14739.52;;;;;;;
2020-09-01,9,2020-09,2020,September,1.42,14847.95;;;;;;;
2020-10-01,10,2020-10,2020,Oktober,1.44,14749.14;;;;;;;
2020-11-01,11,2020-11,2020,November,1.59,14236.81;;;;;;;
2020-12-01,12,2020-12,2020,Desember,1.68,14173.09;;;;;;;
2021-01-01,13,2021-01,2021,Januari,1.55,14063.95;;;;;;;
2021-02-01,14,2021-02,2021,Februari,1.38,14042.1;;;;;;;
2021-03-01,15,2021-03,2021,Maret,1.37,14417.39;;;;;;;
2021-04-01,16,2021-04,2021,April,1.42,14558.18;;;;;;;
2021-05-01,17,2021-05,2021,Mei,1.68,14323.19;;;;;;;
2021-06-01,18,2021-06,2021,Juni,1.33,14338.23;;;;;;;
2021-07-01,19,2021-07,2021,Juli,1.52,14511.45;;;;;;;
2021-08-01,20,2021-08,2021,Agustus,1.59,14396.36;;;;;;;
2021-09-01,21,2021-09,2021,September,1.6,14256.95;;;;;;;
2021-10-01,22,2021-10,2021,Oktober,1.66,14193.57;;;;;;;
2021-11-01,23,2021-11,2021,November,1.75,14263.5;;;;;;;
2021-12-01,24,2021-12,2021,Desember,1.87,14328.91;;;;;;;
2022-01-01,25,2022-01,2022,Januari,2.18,14335.24;;;;;;;
2022-02-01,26,2022-02,2022,Februari,2.06,14353.55;;;;;;;
2022-03-01,27,2022-03,2022,Maret,2.64,14348.7;;;;;;;
2022-04-01,28,2022-04,2022,April,3.47,14370.62;;;;;;;
2022-05-01,29,2022-05,2022,Mei,3.55,14565.82;;;;;;;
2022-06-01,30,2022-06,2022,Juni,4.35,14682.0;;;;;;;
2022-07-01,31,2022-07,2022,Juli,4.94,14984.38;;;;;;;
2022-08-01,32,2022-08,2022,Agustus,4.69,14845.26;;;;;;;
2022-09-01,33,2022-09,2022,September,5.95,14971.77;;;;;;;
2022-10-01,34,2022-10,2022,Oktober,5.71,15417.48;;;;;;;
2022-11-01,35,2022-11,2022,November,5.42,15658.73;;;;;;;
2022-12-01,36,2022-12,2022,Desember,5.51,15615.0;;;;;;;
2023-01-01,37,2023-01,2023,Januari,5.28,15286.95;;;;;;;
2023-02-01,38,2023-02,2023,Februari,5.47,15126.0;;;;;;;
2023-03-01,39,2023-03,2023,Maret,4.97,15306.91;;;;;;;
2023-04-01,40,2023-04,2023,April,4.33,14846.6;;;;;;;
2023-05-01,41,2023-05,2023,Mei,4.0,14808.22;;;;;;;
2023-06-01,42,2023-06,2023,Juni,3.52,14948.18;;;;;;;
2023-07-01,43,2023-07,2023,Juli,3.08,15038.19;;;;;;;
2023-08-01,44,2023-08,2023,Agustus,3.27,15249.52;;;;;;;
2023-09-01,45,2023-09,2023,September,2.28,15359.43;;;;;;;
2023-10-01,46,2023-10,2023,Oktober,2.56,15741.23;;;;;;;
2023-11-01,47,2023-11,2023,November,2.86,15617.41;;;;;;;
